revision,filepath,startline,endline,cloneid,methodid,globalcloneid,changecount
347,mged/anal.c,391,405,8,539,9,0
347,mged/chgtree.c,124,134,9,561,10,0
347,mged/chgtree.c,112,124,10,561,11,0
347,mged/edsol.c,763,784,0,817,2,0
347,mged/edsol.c,736,758,1,817,1,0
347,librt/g_tgc.c,679,701,2,889,13,0
347,librt/g_tgc.c,701,723,3,889,12,0
347,librt/timer42.c,52,65,4,896,5,0
347,librt/timer52brl.c,63,76,5,897,6,0
348,mged/anal.c,423,437,6,540,8,0
348,mged/anal.c,407,421,7,540,7,0
348,mged/anal.c,391,405,8,540,9,0
348,mged/chgtree.c,124,134,9,562,10,0
348,mged/chgtree.c,112,124,10,562,11,0
348,mged/edsol.c,764,785,0,818,2,0
348,mged/edsol.c,737,759,1,818,1,0
348,librt/g_tgc.c,701,723,2,890,12,0
348,librt/g_tgc.c,679,701,3,890,13,0
348,librt/timer42.c,52,65,4,897,5,0
348,librt/timer52brl.c,63,76,5,898,6,0
349,mged/anal.c,423,437,6,540,8,0
349,mged/anal.c,407,421,7,540,7,0
349,mged/anal.c,391,405,8,540,9,0
349,mged/chgtree.c,124,134,9,562,10,0
349,mged/chgtree.c,112,124,10,562,11,0
349,mged/edsol.c,764,785,0,818,2,0
349,mged/edsol.c,737,759,1,818,1,0
349,librt/g_tgc.c,701,723,2,890,12,0
349,librt/g_tgc.c,679,701,3,890,13,0
349,librt/timer42.c,52,65,4,897,5,0
349,librt/timer52brl.c,63,76,5,898,6,0
350,mged/anal.c,423,437,6,539,8,0
350,mged/anal.c,407,421,7,539,7,0
350,mged/anal.c,391,405,8,539,9,0
350,mged/chgtree.c,112,124,9,561,11,0
350,mged/chgtree.c,124,134,10,561,10,0
350,mged/edsol.c,764,785,0,816,2,0
350,mged/edsol.c,737,759,1,816,1,0
350,librt/g_tgc.c,701,723,2,891,12,0
350,librt/g_tgc.c,679,701,3,891,13,0
350,librt/timer42.c,52,65,4,898,5,0
350,librt/timer52brl.c,63,76,5,899,6,0
351,mged/anal.c,423,437,6,539,8,0
351,mged/anal.c,407,421,7,539,7,0
351,mged/anal.c,391,405,8,539,9,0
351,mged/chgtree.c,112,124,9,561,11,0
351,mged/chgtree.c,124,134,10,561,10,0
351,mged/edsol.c,737,759,0,816,1,0
351,mged/edsol.c,764,785,1,816,2,0
351,librt/g_tgc.c,679,701,2,891,13,0
351,librt/g_tgc.c,701,723,3,891,12,0
351,librt/timer42.c,52,65,4,898,5,0
351,librt/timer52brl.c,63,76,5,899,6,0
352,mged/anal.c,423,437,6,538,8,0
352,mged/anal.c,407,421,7,538,7,0
352,mged/anal.c,391,405,8,538,9,0
352,mged/chgtree.c,112,124,9,560,11,0
352,mged/chgtree.c,124,134,10,560,10,0
352,mged/edsol.c,737,759,0,815,1,0
352,mged/edsol.c,764,785,1,815,2,0
352,librt/g_tgc.c,676,698,2,891,13,0
352,librt/g_tgc.c,698,720,3,891,12,0
352,librt/timer42.c,52,65,4,899,5,0
352,librt/timer52brl.c,63,76,5,900,6,0
353,mged/anal.c,423,437,6,538,8,0
353,mged/anal.c,407,421,7,538,7,0
353,mged/anal.c,391,405,8,538,9,0
353,mged/chgtree.c,112,124,9,560,11,0
353,mged/chgtree.c,124,134,10,560,10,0
353,mged/edsol.c,737,759,0,815,1,0
353,mged/edsol.c,764,785,1,815,2,0
353,librt/g_tgc.c,676,698,2,891,13,0
353,librt/g_tgc.c,698,720,3,891,12,0
353,librt/timer42.c,52,65,4,899,5,0
353,librt/timer52brl.c,63,76,5,900,6,0
354,mged/anal.c,423,437,6,538,8,0
354,mged/anal.c,407,421,7,538,7,0
354,mged/anal.c,391,405,8,538,9,0
354,mged/chgtree.c,112,124,9,560,11,0
354,mged/chgtree.c,124,134,10,560,10,0
354,mged/edsol.c,737,759,0,815,1,0
354,mged/edsol.c,764,785,1,815,2,0
354,librt/g_tgc.c,698,720,2,891,12,0
354,librt/g_tgc.c,676,698,3,891,13,0
354,librt/timer42.c,52,65,4,899,5,0
354,librt/timer52brl.c,63,76,5,900,6,0
355,mged/anal.c,423,437,6,539,8,0
355,mged/anal.c,407,421,7,539,7,0
355,mged/anal.c,391,405,8,539,9,0
355,mged/chgtree.c,112,124,9,561,11,0
355,mged/chgtree.c,124,134,10,561,10,0
355,mged/edsol.c,764,785,0,816,2,0
355,mged/edsol.c,737,759,1,816,1,0
355,librt/g_tgc.c,676,698,2,892,13,0
355,librt/g_tgc.c,698,720,3,892,12,0
355,librt/timer42.c,52,65,4,900,5,0
355,librt/timer52brl.c,63,76,5,901,6,0
356,mged/anal.c,423,437,6,539,8,0
356,mged/anal.c,407,421,7,539,7,0
356,mged/anal.c,391,405,8,539,9,0
356,mged/chgtree.c,124,134,9,561,10,0
356,mged/chgtree.c,112,124,10,561,11,0
356,mged/edsol.c,764,785,0,816,2,0
356,mged/edsol.c,737,759,1,816,1,0
356,librt/g_tgc.c,676,698,2,892,13,0
356,librt/g_tgc.c,698,720,3,892,12,0
356,librt/timer42.c,52,65,4,900,5,0
356,librt/timer52brl.c,63,76,5,901,6,0
357,mged/anal.c,391,405,6,539,9,0
357,mged/anal.c,407,421,7,539,7,0
357,mged/anal.c,423,437,8,539,8,0
357,mged/chgtree.c,124,134,9,561,10,0
357,mged/chgtree.c,112,124,10,561,11,0
357,mged/edsol.c,764,785,0,816,2,0
357,mged/edsol.c,737,759,1,816,1,0
357,librt/g_tgc.c,676,698,2,892,13,0
357,librt/g_tgc.c,698,720,3,892,12,0
357,librt/timer42.c,52,65,5,900,5,0
357,librt/timer52brl.c,63,76,4,901,6,0
358,mged/anal.c,391,405,6,540,9,0
358,mged/anal.c,407,421,7,540,7,0
358,mged/anal.c,423,437,8,540,8,0
358,mged/chgtree.c,124,134,9,562,10,0
358,mged/chgtree.c,112,124,10,562,11,0
358,mged/edsol.c,764,785,0,817,2,0
358,mged/edsol.c,737,759,1,817,1,0
358,librt/g_tgc.c,676,698,2,893,13,0
358,librt/g_tgc.c,698,720,3,893,12,0
358,librt/timer42.c,52,65,5,902,5,0
358,librt/timer52brl.c,63,76,4,903,6,0
359,mged/anal.c,391,405,6,540,9,0
359,mged/anal.c,407,421,7,540,7,0
359,mged/anal.c,423,437,8,540,8,0
359,mged/chgtree.c,124,134,9,562,10,0
359,mged/chgtree.c,112,124,10,562,11,0
359,mged/edsol.c,764,785,0,817,2,0
359,mged/edsol.c,737,759,1,817,1,0
359,librt/g_tgc.c,676,698,2,893,13,0
359,librt/g_tgc.c,698,720,3,893,12,0
359,librt/timer42.c,52,65,5,902,5,0
359,librt/timer52brl.c,63,76,4,903,6,0
360,mged/anal.c,391,405,6,540,9,0
360,mged/anal.c,407,421,7,540,7,0
360,mged/anal.c,423,437,8,540,8,0
360,mged/chgtree.c,124,134,9,562,10,0
360,mged/chgtree.c,112,124,10,562,11,0
360,mged/edsol.c,764,785,0,817,2,0
360,mged/edsol.c,737,759,1,817,1,0
360,librt/g_tgc.c,676,698,2,893,13,0
360,librt/g_tgc.c,698,720,3,893,12,0
360,librt/timer42.c,52,65,5,902,5,0
360,librt/timer52brl.c,63,76,4,903,6,0
361,mged/anal.c,391,405,6,540,9,0
361,mged/anal.c,407,421,7,540,7,0
361,mged/anal.c,423,437,8,540,8,0
361,mged/chgtree.c,124,134,9,562,10,0
361,mged/chgtree.c,112,124,10,562,11,0
361,librt/timer42.c,52,65,5,809,5,0
361,librt/timer52brl.c,63,76,4,810,6,0
361,mged/edsol.c,764,785,0,825,2,0
361,mged/edsol.c,737,759,1,825,1,0
361,librt/g_tgc.c,676,698,2,901,13,0
361,librt/g_tgc.c,698,720,3,901,12,0
362,mged/anal.c,391,405,6,540,9,0
362,mged/anal.c,407,421,7,540,7,0
362,mged/anal.c,423,437,8,540,8,0
362,mged/chgtree.c,124,134,9,562,10,0
362,mged/chgtree.c,112,124,10,562,11,0
362,librt/timer42.c,52,65,5,809,5,0
362,librt/timer52brl.c,63,76,4,810,6,0
362,mged/edsol.c,764,785,0,825,2,0
362,mged/edsol.c,737,759,1,825,1,0
362,librt/g_tgc.c,676,698,2,901,13,0
362,librt/g_tgc.c,698,720,3,901,12,0
363,mged/anal.c,391,405,6,540,9,0
363,mged/anal.c,407,421,7,540,7,0
363,mged/anal.c,423,437,8,540,8,0
363,mged/chgtree.c,124,134,9,562,10,0
363,mged/chgtree.c,112,124,10,562,11,0
363,librt/timer42.c,52,65,5,809,5,0
363,librt/timer52brl.c,63,76,4,810,6,0
363,mged/edsol.c,764,785,0,825,2,0
363,mged/edsol.c,737,759,1,825,1,0
363,librt/g_tgc.c,676,698,2,901,13,0
363,librt/g_tgc.c,698,720,3,901,12,0
364,mged/anal.c,391,405,6,540,9,0
364,mged/anal.c,407,421,7,540,7,0
364,mged/anal.c,423,437,8,540,8,0
364,mged/chgtree.c,124,134,9,562,10,0
364,mged/chgtree.c,112,124,10,562,11,0
364,librt/timer42.c,52,65,5,809,5,0
364,librt/timer52brl.c,63,76,4,810,6,0
364,mged/edsol.c,764,785,0,825,2,0
364,mged/edsol.c,737,759,1,825,1,0
364,librt/g_tgc.c,676,698,2,901,13,0
364,librt/g_tgc.c,698,720,3,901,12,0
365,mged/anal.c,391,405,6,540,9,0
365,mged/anal.c,407,421,7,540,7,0
365,mged/anal.c,423,437,8,540,8,0
365,mged/chgtree.c,124,134,9,562,10,0
365,mged/chgtree.c,112,124,10,562,11,0
365,librt/timer42.c,52,65,5,809,5,0
365,librt/timer52brl.c,63,76,4,810,6,0
365,mged/edsol.c,764,785,0,825,2,0
365,mged/edsol.c,737,759,1,825,1,0
365,librt/g_tgc.c,676,698,2,901,13,0
365,librt/g_tgc.c,698,720,3,901,12,0
366,mged/anal.c,391,405,6,540,9,0
366,mged/anal.c,407,421,7,540,7,0
366,mged/anal.c,423,437,8,540,8,0
366,mged/chgtree.c,112,124,9,562,11,0
366,mged/chgtree.c,124,134,10,562,10,0
366,librt/timer42.c,52,65,4,810,5,0
366,librt/timer52brl.c,63,76,5,811,6,0
366,mged/edsol.c,758,780,0,826,1,0
366,mged/edsol.c,785,806,1,826,2,0
366,librt/g_tgc.c,698,720,2,902,12,0
366,librt/g_tgc.c,676,698,3,902,13,0
367,mged/anal.c,391,405,6,540,9,0
367,mged/anal.c,407,421,7,540,7,0
367,mged/anal.c,423,437,8,540,8,0
367,mged/chgtree.c,112,124,9,562,11,0
367,mged/chgtree.c,124,134,10,562,10,0
367,librt/timer42.c,52,65,4,810,5,0
367,librt/timer52brl.c,63,76,5,811,6,0
367,mged/edsol.c,758,780,0,826,1,0
367,mged/edsol.c,785,806,1,826,2,0
367,librt/g_tgc.c,698,720,2,902,12,0
367,librt/g_tgc.c,676,698,3,902,13,0
368,mged/anal.c,391,405,6,540,9,0
368,mged/anal.c,407,421,7,540,7,0
368,mged/anal.c,423,437,8,540,8,0
368,mged/chgtree.c,112,124,9,562,11,0
368,mged/chgtree.c,124,134,10,562,10,0
368,librt/timer42.c,52,65,4,810,5,0
368,librt/timer52brl.c,63,76,5,811,6,0
368,mged/edsol.c,758,780,0,826,1,0
368,mged/edsol.c,785,806,1,826,2,0
368,librt/g_tgc.c,698,720,2,902,12,0
368,librt/g_tgc.c,676,698,3,902,13,0
369,mged/anal.c,391,405,6,540,9,0
369,mged/anal.c,407,421,7,540,7,0
369,mged/anal.c,423,437,8,540,8,0
369,mged/chgtree.c,112,124,9,562,11,0
369,mged/chgtree.c,124,134,10,562,10,0
369,librt/timer42.c,52,65,4,810,5,0
369,librt/timer52brl.c,63,76,5,811,6,0
369,mged/edsol.c,758,780,0,826,1,0
369,mged/edsol.c,785,806,1,826,2,0
369,librt/g_tgc.c,698,720,2,902,12,0
369,librt/g_tgc.c,676,698,3,902,13,0
370,mged/anal.c,391,405,6,539,9,0
370,mged/anal.c,407,421,7,539,7,0
370,mged/anal.c,423,437,8,539,8,0
370,mged/chgtree.c,112,124,9,561,11,0
370,mged/chgtree.c,124,134,10,561,10,0
370,librt/timer42.c,52,65,4,809,5,0
370,librt/timer52brl.c,63,76,5,810,6,0
370,mged/edsol.c,785,806,0,825,2,0
370,mged/edsol.c,758,780,1,825,1,0
370,librt/g_tgc.c,698,720,2,901,12,0
370,librt/g_tgc.c,676,698,3,901,13,0
371,mged/anal.c,391,405,6,539,9,0
371,mged/anal.c,407,421,7,539,7,0
371,mged/anal.c,423,437,8,539,8,0
371,mged/chgtree.c,112,124,9,561,11,0
371,mged/chgtree.c,124,134,10,561,10,0
371,librt/timer42.c,52,65,4,809,5,0
371,librt/timer52brl.c,63,76,5,810,6,0
371,mged/edsol.c,785,806,0,825,2,0
371,mged/edsol.c,758,780,1,825,1,0
371,librt/g_tgc.c,698,720,2,901,12,0
371,librt/g_tgc.c,676,698,3,901,13,0
372,mged/anal.c,391,405,6,539,9,0
372,mged/anal.c,407,421,7,539,7,0
372,mged/anal.c,423,437,8,539,8,0
372,mged/chgtree.c,112,124,9,561,11,0
372,mged/chgtree.c,124,134,10,561,10,0
372,librt/timer42.c,52,65,4,809,5,0
372,librt/timer52brl.c,63,76,5,810,6,0
372,mged/edsol.c,785,806,0,825,2,0
372,mged/edsol.c,758,780,1,825,1,0
372,librt/g_tgc.c,698,720,2,901,12,0
372,librt/g_tgc.c,676,698,3,901,13,0
373,mged/anal.c,391,405,6,544,9,0
373,mged/anal.c,407,421,7,544,7,0
373,mged/anal.c,423,437,8,544,8,0
373,mged/chgtree.c,112,124,9,567,11,0
373,mged/chgtree.c,124,134,10,567,10,0
373,librt/timer42.c,52,65,4,817,5,0
373,librt/timer52brl.c,63,76,5,818,6,0
373,mged/edsol.c,758,780,0,833,1,0
373,mged/edsol.c,785,806,1,833,2,0
373,librt/g_tgc.c,676,698,2,911,13,0
373,librt/g_tgc.c,698,720,3,911,12,0
374,mged/anal.c,391,405,6,544,9,0
374,mged/anal.c,407,421,7,544,7,0
374,mged/anal.c,423,437,8,544,8,0
374,mged/chgtree.c,112,124,9,567,11,0
374,mged/chgtree.c,124,134,10,567,10,0
374,librt/timer42.c,52,65,4,817,5,0
374,librt/timer52brl.c,63,76,5,818,6,0
374,mged/edsol.c,758,780,0,833,1,0
374,mged/edsol.c,785,806,1,833,2,0
374,librt/g_tgc.c,681,703,2,911,13,0
374,librt/g_tgc.c,703,725,3,911,12,0
375,mged/anal.c,391,405,6,544,9,0
375,mged/anal.c,407,421,7,544,7,0
375,mged/anal.c,423,437,8,544,8,0
375,mged/chgtree.c,112,124,9,567,11,0
375,mged/chgtree.c,124,134,10,567,10,0
375,librt/timer42.c,52,65,4,817,5,0
375,librt/timer52brl.c,63,76,5,818,6,0
375,mged/edsol.c,758,780,0,833,1,0
375,mged/edsol.c,785,806,1,833,2,0
375,librt/g_tgc.c,681,703,2,911,13,0
375,librt/g_tgc.c,703,725,3,911,12,0
376,mged/anal.c,434,448,6,547,9,0
376,mged/anal.c,450,464,7,547,7,0
376,mged/anal.c,466,480,8,547,8,0
376,mged/chgtree.c,112,124,9,571,11,0
376,mged/chgtree.c,124,134,10,571,10,0
376,librt/timer42.c,52,65,4,821,5,0
376,librt/timer52brl.c,63,76,5,822,6,0
376,mged/edsol.c,1008,1029,0,837,2,0
376,mged/edsol.c,981,1003,1,837,1,0
376,librt/g_tgc.c,703,725,2,914,12,0
376,librt/g_tgc.c,681,703,3,914,13,0
377,mged/anal.c,434,448,6,547,9,0
377,mged/anal.c,450,464,7,547,7,0
377,mged/anal.c,466,480,8,547,8,0
377,mged/chgtree.c,112,124,9,571,11,0
377,mged/chgtree.c,124,134,10,571,10,0
377,librt/timer42.c,52,65,4,821,5,0
377,librt/timer52brl.c,63,76,5,822,6,0
377,mged/edsol.c,1008,1029,0,837,2,0
377,mged/edsol.c,981,1003,1,837,1,0
377,librt/g_tgc.c,703,725,2,914,12,0
377,librt/g_tgc.c,681,703,3,914,13,0
378,mged/anal.c,434,448,6,546,9,0
378,mged/anal.c,450,464,7,546,7,0
378,mged/anal.c,466,480,8,546,8,0
378,mged/chgtree.c,112,124,9,570,11,0
378,mged/chgtree.c,124,134,10,570,10,0
378,librt/timer42.c,52,65,4,820,5,0
378,librt/timer52brl.c,63,76,5,821,6,0
378,mged/edsol.c,1008,1029,0,836,2,0
378,mged/edsol.c,981,1003,1,836,1,0
378,librt/g_tgc.c,703,725,2,913,12,0
378,librt/g_tgc.c,681,703,3,913,13,0
379,mged/anal.c,434,448,6,546,9,0
379,mged/anal.c,450,464,7,546,7,0
379,mged/anal.c,466,480,8,546,8,0
379,mged/chgtree.c,124,134,9,570,10,0
379,mged/chgtree.c,112,124,10,570,11,0
379,librt/timer42.c,52,65,4,820,5,0
379,librt/timer52brl.c,63,76,5,821,6,0
379,mged/edsol.c,1008,1029,0,836,2,0
379,mged/edsol.c,981,1003,1,836,1,0
379,librt/g_tgc.c,703,725,2,913,12,0
379,librt/g_tgc.c,681,703,3,913,13,0
380,mged/anal.c,434,448,6,546,9,0
380,mged/anal.c,450,464,7,546,7,0
380,mged/anal.c,466,480,8,546,8,0
380,mged/chgtree.c,124,134,9,570,10,0
380,mged/chgtree.c,112,124,10,570,11,0
380,librt/timer42.c,52,65,4,820,5,0
380,librt/timer52brl.c,63,76,5,821,6,0
380,mged/edsol.c,1008,1029,0,836,2,0
380,mged/edsol.c,981,1003,1,836,1,0
380,librt/g_tgc.c,703,725,2,913,12,0
380,librt/g_tgc.c,681,703,3,913,13,0
381,mged/anal.c,434,448,6,546,9,0
381,mged/anal.c,450,464,7,546,7,0
381,mged/anal.c,466,480,8,546,8,0
381,mged/chgtree.c,124,134,9,570,10,0
381,mged/chgtree.c,112,124,10,570,11,0
381,librt/timer42.c,52,65,4,820,5,0
381,librt/timer52brl.c,63,76,5,821,6,0
381,mged/edsol.c,1008,1029,0,836,2,0
381,mged/edsol.c,981,1003,1,836,1,0
381,librt/g_tgc.c,703,725,2,913,12,0
381,librt/g_tgc.c,681,703,3,913,13,0
382,mged/anal.c,434,448,6,546,9,0
382,mged/anal.c,450,464,7,546,7,0
382,mged/anal.c,466,480,8,546,8,0
382,mged/chgtree.c,124,134,9,570,10,0
382,mged/chgtree.c,112,124,10,570,11,0
382,librt/timer42.c,52,65,4,820,5,0
382,librt/timer52brl.c,63,76,5,821,6,0
382,mged/edsol.c,1008,1029,0,836,2,0
382,mged/edsol.c,981,1003,1,836,1,0
382,librt/g_tgc.c,703,725,2,913,12,0
382,librt/g_tgc.c,681,703,3,913,13,0
383,mged/anal.c,434,448,6,546,9,0
383,mged/anal.c,450,464,7,546,7,0
383,mged/anal.c,466,480,8,546,8,0
383,mged/chgtree.c,124,134,9,570,10,0
383,mged/chgtree.c,112,124,10,570,11,0
383,librt/timer42.c,52,65,4,820,5,0
383,librt/timer52brl.c,63,76,5,821,6,0
383,mged/edsol.c,1008,1029,0,836,2,0
383,mged/edsol.c,981,1003,1,836,1,0
383,librt/g_tgc.c,703,725,2,913,12,0
383,librt/g_tgc.c,681,703,3,913,13,0
384,mged/anal.c,434,448,8,546,9,0
384,mged/anal.c,450,464,9,546,7,0
384,mged/anal.c,466,480,10,546,8,0
384,mged/chgtree.c,112,124,11,570,11,0
384,mged/chgtree.c,124,134,12,570,10,0
384,librt/timer42.c,52,65,6,822,5,0
384,librt/timer52brl.c,63,76,7,823,6,0
384,mged/edsol.c,1008,1029,2,838,2,0
384,mged/edsol.c,981,1003,3,838,1,0
384,librt/g_rec.c,293,333,1,854,14,0
384,librt/g_tgc.c,232,272,0,914,15,0
384,librt/g_tgc.c,703,725,4,919,12,0
384,librt/g_tgc.c,681,703,5,919,13,0
385,mged/anal.c,434,448,8,546,9,0
385,mged/anal.c,450,464,9,546,7,0
385,mged/anal.c,466,480,10,546,8,0
385,mged/chgtree.c,112,124,11,570,11,0
385,mged/chgtree.c,124,134,12,570,10,0
385,librt/timer42.c,52,65,6,822,5,0
385,librt/timer52brl.c,63,76,7,823,6,0
385,mged/edsol.c,1008,1029,2,838,2,0
385,mged/edsol.c,981,1003,3,838,1,0
385,librt/g_rec.c,293,333,0,854,14,0
385,librt/g_tgc.c,233,273,1,914,15,0
385,librt/g_tgc.c,682,704,4,919,13,0
385,librt/g_tgc.c,704,726,5,919,12,0
386,mged/anal.c,434,448,8,551,9,0
386,mged/anal.c,450,464,9,551,7,0
386,mged/anal.c,466,480,10,551,8,0
386,mged/chgtree.c,112,124,11,575,11,0
386,mged/chgtree.c,124,134,12,575,10,0
386,librt/timer42.c,52,65,6,827,5,0
386,librt/timer52brl.c,63,76,7,828,6,0
386,mged/edsol.c,1008,1029,2,843,2,0
386,mged/edsol.c,981,1003,3,843,1,0
386,librt/g_rec.c,293,333,0,860,14,0
386,librt/g_tgc.c,233,273,1,920,15,0
386,librt/g_tgc.c,704,726,4,925,12,0
386,librt/g_tgc.c,682,704,5,925,13,0
387,mged/anal.c,434,448,8,551,9,0
387,mged/anal.c,450,464,9,551,7,0
387,mged/anal.c,466,480,10,551,8,0
387,mged/chgtree.c,112,124,11,575,11,0
387,mged/chgtree.c,124,134,12,575,10,0
387,librt/timer42.c,52,65,6,827,5,0
387,librt/timer52brl.c,63,76,7,828,6,0
387,mged/edsol.c,1008,1029,2,843,2,0
387,mged/edsol.c,981,1003,3,843,1,0
387,librt/g_rec.c,293,333,0,860,14,0
387,librt/g_tgc.c,233,273,1,920,15,0
387,librt/g_tgc.c,704,726,4,925,12,0
387,librt/g_tgc.c,682,704,5,925,13,0
388,mged/anal.c,434,448,8,551,9,0
388,mged/anal.c,450,464,9,551,7,0
388,mged/anal.c,466,480,10,551,8,0
388,mged/chgtree.c,112,124,11,575,11,0
388,mged/chgtree.c,124,134,12,575,10,0
388,librt/timer42.c,52,65,6,827,5,0
388,librt/timer52brl.c,63,76,7,828,6,0
388,mged/edsol.c,1008,1029,2,843,2,0
388,mged/edsol.c,981,1003,3,843,1,0
388,librt/g_rec.c,293,333,0,860,14,0
388,librt/g_tgc.c,233,273,1,920,15,0
388,librt/g_tgc.c,704,726,4,925,12,0
388,librt/g_tgc.c,682,704,5,925,13,0
389,mged/anal.c,434,448,8,551,9,0
389,mged/anal.c,450,464,9,551,7,0
389,mged/anal.c,466,480,10,551,8,0
389,mged/chgtree.c,112,124,11,575,11,0
389,mged/chgtree.c,124,134,12,575,10,0
389,librt/timer42.c,52,65,6,828,5,0
389,librt/timer52brl.c,63,76,7,829,6,0
389,mged/edsol.c,981,1003,2,844,1,0
389,mged/edsol.c,1008,1029,3,844,2,0
389,librt/g_rec.c,293,333,1,861,14,0
389,librt/g_tgc.c,233,273,0,921,15,0
389,librt/g_tgc.c,704,726,4,926,12,0
389,librt/g_tgc.c,682,704,5,926,13,0
390,mged/anal.c,434,448,8,551,9,0
390,mged/anal.c,450,464,9,551,7,0
390,mged/anal.c,466,480,10,551,8,0
390,mged/chgtree.c,112,124,11,575,11,0
390,mged/chgtree.c,124,134,12,575,10,0
390,librt/timer42.c,52,65,6,828,5,0
390,librt/timer52brl.c,63,76,7,829,6,0
390,mged/edsol.c,981,1003,2,844,1,0
390,mged/edsol.c,1008,1029,3,844,2,0
390,librt/g_rec.c,293,333,1,861,14,0
390,librt/g_tgc.c,233,273,0,921,15,0
390,librt/g_tgc.c,704,726,4,926,12,0
390,librt/g_tgc.c,682,704,5,926,13,0
391,mged/anal.c,434,448,8,551,9,0
391,mged/anal.c,450,464,9,551,7,0
391,mged/anal.c,466,480,10,551,8,0
391,mged/chgtree.c,112,124,11,575,11,0
391,mged/chgtree.c,124,134,12,575,10,0
391,librt/timer42.c,52,65,6,829,5,0
391,librt/timer52brl.c,63,76,7,830,6,0
391,mged/edsol.c,981,1003,2,845,1,0
391,mged/edsol.c,1008,1029,3,845,2,0
391,librt/g_rec.c,293,333,1,862,14,0
391,librt/g_tgc.c,233,273,0,922,15,0
391,librt/g_tgc.c,704,726,4,927,12,0
391,librt/g_tgc.c,682,704,5,927,13,0
392,mged/anal.c,444,458,8,551,9,0
392,mged/anal.c,460,474,9,551,7,0
392,mged/anal.c,476,490,10,551,8,0
392,mged/chgtree.c,124,134,11,575,10,0
392,mged/chgtree.c,112,124,12,575,11,0
392,librt/timer42.c,52,65,6,829,5,0
392,librt/timer52brl.c,63,76,7,830,6,0
392,mged/edsol.c,995,1017,2,845,1,0
392,mged/edsol.c,1022,1043,3,845,2,0
392,librt/g_rec.c,293,333,0,862,14,0
392,librt/g_tgc.c,233,273,1,923,15,0
392,librt/g_tgc.c,704,726,4,928,12,0
392,librt/g_tgc.c,682,704,5,928,13,0
393,mged/anal.c,444,458,8,551,9,0
393,mged/anal.c,460,474,9,551,7,0
393,mged/anal.c,476,490,10,551,8,0
393,mged/chgtree.c,124,134,11,575,10,0
393,mged/chgtree.c,112,124,12,575,11,0
393,librt/timer42.c,52,65,6,829,5,0
393,librt/timer52brl.c,63,76,7,830,6,0
393,mged/edsol.c,995,1017,2,845,1,0
393,mged/edsol.c,1022,1043,3,845,2,0
393,librt/g_rec.c,293,333,0,862,14,0
393,librt/g_tgc.c,233,273,1,923,15,0
393,librt/g_tgc.c,704,726,4,928,12,0
393,librt/g_tgc.c,682,704,5,928,13,0
394,mged/anal.c,444,458,8,551,9,0
394,mged/anal.c,460,474,9,551,7,0
394,mged/anal.c,476,490,10,551,8,0
394,mged/chgtree.c,112,124,11,575,11,0
394,mged/chgtree.c,124,134,12,575,10,0
394,librt/timer42.c,52,65,6,833,5,0
394,librt/timer52brl.c,63,76,7,834,6,0
394,mged/edsol.c,1022,1043,2,850,2,0
394,mged/edsol.c,995,1017,3,850,1,0
394,librt/g_rec.c,293,333,1,867,14,3
394,librt/g_tgc.c,233,273,0,928,15,3
394,librt/g_tgc.c,704,726,4,933,12,2
394,librt/g_tgc.c,682,704,5,933,13,2
395,mged/anal.c,444,458,6,565,9,0
395,mged/anal.c,460,474,7,565,7,0
395,mged/anal.c,476,490,8,565,8,0
395,mged/chgtree.c,112,124,9,591,11,0
395,mged/chgtree.c,124,134,10,591,10,0
395,librt/timer42.c,52,65,4,852,5,0
395,librt/timer52brl.c,63,76,5,853,6,0
395,mged/edsol.c,995,1017,2,869,1,0
395,mged/edsol.c,1022,1043,3,869,2,0
395,librt/g_rec.c,277,321,1,890,14,0
395,librt/g_tgc.c,251,295,0,965,15,0
396,mged/anal.c,444,458,6,565,9,0
396,mged/anal.c,460,474,7,565,7,0
396,mged/anal.c,476,490,8,565,8,0
396,mged/chgtree.c,112,124,9,591,11,0
396,mged/chgtree.c,124,134,10,591,10,0
396,librt/timer42.c,52,65,4,852,5,0
396,librt/timer52brl.c,63,76,5,853,6,0
396,mged/edsol.c,995,1017,2,869,1,0
396,mged/edsol.c,1022,1043,3,869,2,0
396,librt/g_rec.c,277,321,1,890,14,0
396,librt/g_tgc.c,251,295,0,965,15,0
397,mged/anal.c,444,458,6,565,9,0
397,mged/anal.c,460,474,7,565,7,0
397,mged/anal.c,476,490,8,565,8,0
397,mged/chgtree.c,112,124,9,591,11,0
397,mged/chgtree.c,124,134,10,591,10,0
397,librt/timer42.c,52,65,4,852,5,0
397,librt/timer52brl.c,63,76,5,853,6,0
397,mged/edsol.c,1022,1043,2,869,2,0
397,mged/edsol.c,995,1017,3,869,1,0
397,librt/g_rec.c,277,321,1,890,14,0
397,librt/g_tgc.c,251,295,0,965,15,0
398,mged/anal.c,444,458,6,565,9,0
398,mged/anal.c,460,474,7,565,7,0
398,mged/anal.c,476,490,8,565,8,0
398,mged/chgtree.c,124,134,9,591,10,0
398,mged/chgtree.c,112,124,10,591,11,0
398,librt/timer42.c,52,65,4,852,5,0
398,librt/timer52brl.c,63,76,5,853,6,0
398,mged/edsol.c,1022,1043,2,869,2,0
398,mged/edsol.c,995,1017,3,869,1,0
398,librt/g_rec.c,277,321,1,890,14,0
